id,name,type,desc,atk,def,level,race,attribute,archetype,banlist_info.ban_tcg,banlist_info.ban_ocg,banlist_info.ban_goat,card_sets_set_name,card_sets_set_code,card_sets_set_rarity,card_sets_set_rarity_code,card_sets_set_price,card_images_id,card_images_image_url,card_images_image_url_small,card_prices_cardmarket_price,card_prices_tcgplayer_price,card_prices_ebay_price,card_prices_amazon_price,card_prices_coolstuffinc_price
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Dark Beginning 1,DB1-EN102,Ultra Rare,(UR),25.2,46986418,https://images.ygoprodeck.com/images/cards/46986418.jpg,https://images.ygoprodeck.com/images/cards_small/46986418.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Dark Beginning 1,DB1-EN102,Ultra Rare,(UR),25.2,46986419,https://images.ygoprodeck.com/images/cards/46986419.jpg,https://images.ygoprodeck.com/images/cards_small/46986419.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Dark Beginning 1,DB1-EN102,Ultra Rare,(UR),25.2,36996508,https://images.ygoprodeck.com/images/cards/36996508.jpg,https://images.ygoprodeck.com/images/cards_small/36996508.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Dark Legends,DLG1-EN004,Rare,(R),11.64,46986421,https://images.ygoprodeck.com/images/cards/46986421.jpg,https://images.ygoprodeck.com/images/cards_small/46986421.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Dark Legends,DLG1-EN004,Rare,(R),11.64,46986420,https://images.ygoprodeck.com/images/cards/46986420.jpg,https://images.ygoprodeck.com/images/cards_small/46986420.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Dark Legends,DLG1-EN004,Rare,(R),11.64,46986414,https://images.ygoprodeck.com/images/cards/46986414.jpg,https://images.ygoprodeck.com/images/cards_small/46986414.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Dark Legends,DLG1-EN004,Rare,(R),11.64,46986415,https://images.ygoprodeck.com/images/cards/46986415.jpg,https://images.ygoprodeck.com/images/cards_small/46986415.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Dark Legends,DLG1-EN004,Rare,(R),11.64,46986416,https://images.ygoprodeck.com/images/cards/46986416.jpg,https://images.ygoprodeck.com/images/cards_small/46986416.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Dark Legends,DLG1-EN004,Rare,(R),11.64,46986417,https://images.ygoprodeck.com/images/cards/46986417.jpg,https://images.ygoprodeck.com/images/cards_small/46986417.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Dark Legends,DLG1-EN004,Rare,(R),11.64,46986418,https://images.ygoprodeck.com/images/cards/46986418.jpg,https://images.ygoprodeck.com/images/cards_small/46986418.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Dark Legends,DLG1-EN004,Rare,(R),11.64,46986419,https://images.ygoprodeck.com/images/cards/46986419.jpg,https://images.ygoprodeck.com/images/cards_small/46986419.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Dark Legends,DLG1-EN004,Rare,(R),11.64,36996508,https://images.ygoprodeck.com/images/cards/36996508.jpg,https://images.ygoprodeck.com/images/cards_small/36996508.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Duel Power,DUPO-EN101,Ultra Rare,(UR),3.52,46986421,https://images.ygoprodeck.com/images/cards/46986421.jpg,https://images.ygoprodeck.com/images/cards_small/46986421.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Duel Power,DUPO-EN101,Ultra Rare,(UR),3.52,46986420,https://images.ygoprodeck.com/images/cards/46986420.jpg,https://images.ygoprodeck.com/images/cards_small/46986420.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Duel Power,DUPO-EN101,Ultra Rare,(UR),3.52,46986414,https://images.ygoprodeck.com/images/cards/46986414.jpg,https://images.ygoprodeck.com/images/cards_small/46986414.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Duel Power,DUPO-EN101,Ultra Rare,(UR),3.52,46986415,https://images.ygoprodeck.com/images/cards/46986415.jpg,https://images.ygoprodeck.com/images/cards_small/46986415.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Duel Power,DUPO-EN101,Ultra Rare,(UR),3.52,46986416,https://images.ygoprodeck.com/images/cards/46986416.jpg,https://images.ygoprodeck.com/images/cards_small/46986416.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Duel Power,DUPO-EN101,Ultra Rare,(UR),3.52,46986417,https://images.ygoprodeck.com/images/cards/46986417.jpg,https://images.ygoprodeck.com/images/cards_small/46986417.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Duel Power,DUPO-EN101,Ultra Rare,(UR),3.52,46986418,https://images.ygoprodeck.com/images/cards/46986418.jpg,https://images.ygoprodeck.com/images/cards_small/46986418.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Duel Power,DUPO-EN101,Ultra Rare,(UR),3.52,46986419,https://images.ygoprodeck.com/images/cards/46986419.jpg,https://images.ygoprodeck.com/images/cards_small/46986419.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Duel Power,DUPO-EN101,Ultra Rare,(UR),3.52,36996508,https://images.ygoprodeck.com/images/cards/36996508.jpg,https://images.ygoprodeck.com/images/cards_small/36996508.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Duel Terminal - Preview Wave 1,DTP1-EN002,Duel Terminal Normal Parallel Rare,(DNPR),0.00,46986421,https://images.ygoprodeck.com/images/cards/46986421.jpg,https://images.ygoprodeck.com/images/cards_small/46986421.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Duel Terminal - Preview Wave 1,DTP1-EN002,Duel Terminal Normal Parallel Rare,(DNPR),0.00,46986420,https://images.ygoprodeck.com/images/cards/46986420.jpg,https://images.ygoprodeck.com/images/cards_small/46986420.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Duel Terminal - Preview Wave 1,DTP1-EN002,Duel Terminal Normal Parallel Rare,(DNPR),0.00,46986414,https://images.ygoprodeck.com/images/cards/46986414.jpg,https://images.ygoprodeck.com/images/cards_small/46986414.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Duel Terminal - Preview Wave 1,DTP1-EN002,Duel Terminal Normal Parallel Rare,(DNPR),0.00,46986415,https://images.ygoprodeck.com/images/cards/46986415.jpg,https://images.ygoprodeck.com/images/cards_small/46986415.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Duel Terminal - Preview Wave 1,DTP1-EN002,Duel Terminal Normal Parallel Rare,(DNPR),0.00,46986416,https://images.ygoprodeck.com/images/cards/46986416.jpg,https://images.ygoprodeck.com/images/cards_small/46986416.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Duel Terminal - Preview Wave 1,DTP1-EN002,Duel Terminal Normal Parallel Rare,(DNPR),0.00,46986417,https://images.ygoprodeck.com/images/cards/46986417.jpg,https://images.ygoprodeck.com/images/cards_small/46986417.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Duel Terminal - Preview Wave 1,DTP1-EN002,Duel Terminal Normal Parallel Rare,(DNPR),0.00,46986418,https://images.ygoprodeck.com/images/cards/46986418.jpg,https://images.ygoprodeck.com/images/cards_small/46986418.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Duel Terminal - Preview Wave 1,DTP1-EN002,Duel Terminal Normal Parallel Rare,(DNPR),0.00,46986419,https://images.ygoprodeck.com/images/cards/46986419.jpg,https://images.ygoprodeck.com/images/cards_small/46986419.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Duel Terminal - Preview Wave 1,DTP1-EN002,Duel Terminal Normal Parallel Rare,(DNPR),0.00,36996508,https://images.ygoprodeck.com/images/cards/36996508.jpg,https://images.ygoprodeck.com/images/cards_small/36996508.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Duel Terminal - Preview Wave 2,DTP1-EN002,Duel Terminal Rare Parallel Rare,(DRPR),0.00,46986421,https://images.ygoprodeck.com/images/cards/46986421.jpg,https://images.ygoprodeck.com/images/cards_small/46986421.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Duel Terminal - Preview Wave 2,DTP1-EN002,Duel Terminal Rare Parallel Rare,(DRPR),0.00,46986420,https://images.ygoprodeck.com/images/cards/46986420.jpg,https://images.ygoprodeck.com/images/cards_small/46986420.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Duel Terminal - Preview Wave 2,DTP1-EN002,Duel Terminal Rare Parallel Rare,(DRPR),0.00,46986414,https://images.ygoprodeck.com/images/cards/46986414.jpg,https://images.ygoprodeck.com/images/cards_small/46986414.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Duel Terminal - Preview Wave 2,DTP1-EN002,Duel Terminal Rare Parallel Rare,(DRPR),0.00,46986415,https://images.ygoprodeck.com/images/cards/46986415.jpg,https://images.ygoprodeck.com/images/cards_small/46986415.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Duel Terminal - Preview Wave 2,DTP1-EN002,Duel Terminal Rare Parallel Rare,(DRPR),0.00,46986416,https://images.ygoprodeck.com/images/cards/46986416.jpg,https://images.ygoprodeck.com/images/cards_small/46986416.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Duel Terminal - Preview Wave 2,DTP1-EN002,Duel Terminal Rare Parallel Rare,(DRPR),0.00,46986417,https://images.ygoprodeck.com/images/cards/46986417.jpg,https://images.ygoprodeck.com/images/cards_small/46986417.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Duel Terminal - Preview Wave 2,DTP1-EN002,Duel Terminal Rare Parallel Rare,(DRPR),0.00,46986418,https://images.ygoprodeck.com/images/cards/46986418.jpg,https://images.ygoprodeck.com/images/cards_small/46986418.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Duel Terminal - Preview Wave 2,DTP1-EN002,Duel Terminal Rare Parallel Rare,(DRPR),0.00,46986419,https://images.ygoprodeck.com/images/cards/46986419.jpg,https://images.ygoprodeck.com/images/cards_small/46986419.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Duel Terminal - Preview Wave 2,DTP1-EN002,Duel Terminal Rare Parallel Rare,(DRPR),0.00,36996508,https://images.ygoprodeck.com/images/cards/36996508.jpg,https://images.ygoprodeck.com/images/cards_small/36996508.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Duel Terminal 1,DT01-EN002,Duel Terminal Rare Parallel Rare,(DRPR),14.78,46986421,https://images.ygoprodeck.com/images/cards/46986421.jpg,https://images.ygoprodeck.com/images/cards_small/46986421.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Duel Terminal 1,DT01-EN002,Duel Terminal Rare Parallel Rare,(DRPR),14.78,46986420,https://images.ygoprodeck.com/images/cards/46986420.jpg,https://images.ygoprodeck.com/images/cards_small/46986420.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Duel Terminal 1,DT01-EN002,Duel Terminal Rare Parallel Rare,(DRPR),14.78,46986414,https://images.ygoprodeck.com/images/cards/46986414.jpg,https://images.ygoprodeck.com/images/cards_small/46986414.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Duel Terminal 1,DT01-EN002,Duel Terminal Rare Parallel Rare,(DRPR),14.78,46986415,https://images.ygoprodeck.com/images/cards/46986415.jpg,https://images.ygoprodeck.com/images/cards_small/46986415.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Duel Terminal 1,DT01-EN002,Duel Terminal Rare Parallel Rare,(DRPR),14.78,46986416,https://images.ygoprodeck.com/images/cards/46986416.jpg,https://images.ygoprodeck.com/images/cards_small/46986416.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Duel Terminal 1,DT01-EN002,Duel Terminal Rare Parallel Rare,(DRPR),14.78,46986417,https://images.ygoprodeck.com/images/cards/46986417.jpg,https://images.ygoprodeck.com/images/cards_small/46986417.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Duel Terminal 1,DT01-EN002,Duel Terminal Rare Parallel Rare,(DRPR),14.78,46986418,https://images.ygoprodeck.com/images/cards/46986418.jpg,https://images.ygoprodeck.com/images/cards_small/46986418.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Duel Terminal 1,DT01-EN002,Duel Terminal Rare Parallel Rare,(DRPR),14.78,46986419,https://images.ygoprodeck.com/images/cards/46986419.jpg,https://images.ygoprodeck.com/images/cards_small/46986419.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Duel Terminal 1,DT01-EN002,Duel Terminal Rare Parallel Rare,(DRPR),14.78,36996508,https://images.ygoprodeck.com/images/cards/36996508.jpg,https://images.ygoprodeck.com/images/cards_small/36996508.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Duelist League 2 participation cards,DL11-EN001,Rare,(R),70.6,46986421,https://images.ygoprodeck.com/images/cards/46986421.jpg,https://images.ygoprodeck.com/images/cards_small/46986421.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Duelist League 2 participation cards,DL11-EN001,Rare,(R),70.6,46986420,https://images.ygoprodeck.com/images/cards/46986420.jpg,https://images.ygoprodeck.com/images/cards_small/46986420.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Duelist League 2 participation cards,DL11-EN001,Rare,(R),70.6,46986414,https://images.ygoprodeck.com/images/cards/46986414.jpg,https://images.ygoprodeck.com/images/cards_small/46986414.jpg,0.02,0.54,10.95,14.45,4.99
46986421,Dark Magician,Normal Monster,''The ultimate wizard in terms of attack and defense.'',2500.0,2100.0,7.0,Spellcaster,DARK,Dark Magician,,,,Duelist League 2 participation cards,DL11-EN001,Rare,(R),70.6,46986415,https://images.ygoprodeck.com/images/cards/46986415.jpg,https://images.ygoprodeck.com/images/cards_small/46986415.jpg,0.02,0.54,10.95,14.45,4.99
